n_embd,n_head,n_layer,dropout,final_train_loss,final_val_loss,final_train_perplexity,final_val_perplexity
256,8,8,0.4,4.601541042327881,3.996642827987671,99.6377944946289,54.4151611328125
256,8,8,0.4,3.991997003555298,3.7302989959716797,54.16297149658203,41.69160079956055
256,8,8,0.4,3.7299036979675293,3.589484453201294,41.675113677978516,36.215415954589844
256,8,8,0.4,3.5715136528015137,3.506624460220337,35.57039260864258,33.3355598449707
256,8,8,0.4,3.506420850753784,3.437798261642456,33.328773498535156,31.118375778198242
256,8,8,0.4,3.432596445083618,3.3990139961242676,30.956932067871094,29.9345703125
256,8,8,0.4,3.3875067234039307,3.359038829803467,29.592071533203125,28.761531829833984
256,8,8,0.4,3.365417957305908,3.3547163009643555,28.945594787597656,28.637479782104492
256,8,8,0.4,3.3480582237243652,3.323669195175171,28.44744300842285,27.762008666992188
256,8,8,0.4,3.3176095485687256,3.276479482650757,27.594308853149414,26.482370376586914
256,8,8,0.4,3.298126459121704,3.2510318756103516,27.0618953704834,25.816959381103516
256,8,8,0.4,3.263707399368286,3.247805595397949,26.146299362182617,25.733808517456055
256,8,8,0.4,3.2357051372528076,3.2101104259490967,25.424274444580078,24.781822204589844
256,8,8,0.4,3.205784797668457,3.169276237487793,24.67485809326172,23.79026985168457
256,8,8,0.4,3.191147804260254,3.1467230319976807,24.316333770751953,23.25971221923828
256,8,8,0.4,3.1522412300109863,3.130159854888916,23.38842010498047,22.877641677856445
256,8,8,0.4,3.1433091163635254,3.1032626628875732,23.180458068847656,22.27049446105957
256,8,8,0.4,3.0966105461120605,3.0723519325256348,22.122844696044922,21.592628479003906
256,8,8,0.4,3.05910325050354,3.0540170669555664,21.308435440063477,21.200336456298828
256,8,8,0.4,3.060481309890747,3.010549306869507,21.33782958984375,20.298547744750977
256,8,8,0.4,3.0022568702697754,3.0037295818328857,20.130908966064453,20.160581588745117
256,8,8,0.4,3.0179598331451416,2.9841833114624023,20.449535369873047,19.770339965820312
256,8,8,0.4,2.9876346588134766,2.967789649963379,19.83869743347168,19.448883056640625
256,8,8,0.4,2.9863433837890625,2.9488229751586914,19.8131160736084,19.08346939086914
256,8,8,0.4,2.953216075897217,2.9390785694122314,19.167503356933594,18.898427963256836
256,8,8,0.4,2.942814350128174,2.91989803314209,18.969158172607422,18.539398193359375
256,8,8,0.4,2.9251179695129395,2.9049391746520996,18.636425018310547,18.264129638671875
256,8,8,0.4,2.9053876399993896,2.89839243888855,18.27232551574707,18.144956588745117
256,8,8,0.4,2.8821797370910645,2.8585283756256104,17.853139877319336,17.435836791992188
256,8,8,0.4,2.864992380142212,2.8442885875701904,17.54892349243164,17.1893310546875
256,8,8,0.4,2.8576881885528564,2.855441093444824,17.42120933532715,17.382102966308594
256,8,8,0.4,2.8526251316070557,2.832796096801758,17.333223342895508,16.992916107177734
256,8,8,0.4,2.820436954498291,2.78930401802063,16.784170150756836,16.269689559936523
256,8,8,0.4,2.814307689666748,2.798527240753174,16.681623458862305,16.420452117919922
256,8,8,0.4,2.7970640659332275,2.782801389694214,16.39643669128418,16.164236068725586
256,8,8,0.4,2.801670789718628,2.779362201690674,16.47214126586914,16.108739852905273
256,8,8,0.4,2.7494876384735107,2.774188756942749,15.634623527526855,16.02562141418457
256,8,8,0.4,2.768218517303467,2.78592848777771,15.93023681640625,16.21487045288086
256,8,8,0.4,2.7768795490264893,2.762354850769043,16.068798065185547,15.837092399597168
256,8,8,0.4,2.737194061279297,2.7368643283843994,15.44359016418457,15.438495635986328
256,8,8,0.4,2.767580986022949,2.7456889152526855,15.920080184936523,15.575340270996094
256,8,8,0.4,2.736438274383545,2.7340939044952393,15.431931495666504,15.395784378051758
256,8,8,0.4,2.725162982940674,2.730717897415161,15.258904457092285,15.343894958496094
256,8,8,0.4,2.76547908782959,2.7424330711364746,15.886650085449219,15.52471923828125
256,8,8,0.4,2.73272442817688,2.7045018672943115,15.374710083007812,14.946866035461426
256,8,8,0.4,2.720452308654785,2.716625213623047,15.187183380126953,15.129178047180176
256,8,8,0.4,2.692133903503418,2.713665723800659,14.763137817382812,15.084466934204102
256,8,8,0.4,2.7233927249908447,2.6868185997009277,15.231908798217773,14.684879302978516
256,8,8,0.4,2.689619779586792,2.7053725719451904,14.726079940795898,14.959885597229004
256,8,8,0.4,2.711437940597534,2.6758615970611572,15.050907135009766,14.524858474731445
256,8,8,0.4,2.702721118927002,2.725128650665283,14.920276641845703,15.258370399475098
256,8,8,0.4,2.699930429458618,2.683871269226074,14.878682136535645,14.641661643981934
256,8,8,0.4,2.689164161682129,2.680476188659668,14.719375610351562,14.592033386230469
256,8,8,0.4,2.7146968841552734,2.6782054901123047,15.10003662109375,14.558944702148438
256,8,8,0.4,2.6642584800720215,2.6739819049835205,14.357292175292969,14.49758243560791
256,8,8,0.4,2.6921865940093994,2.6960673332214355,14.763919830322266,14.821329116821289
256,8,8,0.4,2.6754086017608643,2.6827847957611084,14.518277168273926,14.62576961517334
256,8,8,0.4,2.656423330307007,2.689821481704712,14.245244979858398,14.729045867919922
