n_embd,n_head,n_layer,dropout,final_train_loss,final_val_loss,final_train_perplexity,final_val_perplexity
256,8,8,0.1,4.624513626098633,3.7890007495880127,101.95317077636719,44.212188720703125
256,8,8,0.1,3.793163537979126,3.7005975246429443,44.39665985107422,40.47148132324219
256,8,8,0.1,3.7356300354003906,3.6030707359313965,41.91441345214844,36.71077346801758
256,8,8,0.1,3.5896799564361572,3.47943377494812,36.22247314453125,32.44131088256836
256,8,8,0.1,3.4716665744781494,3.345163106918335,32.190338134765625,28.365201950073242
256,8,8,0.1,3.3415191173553467,3.3103833198547363,28.262027740478516,27.395631790161133
256,8,8,0.1,3.3023297786712646,3.297048330307007,27.1758975982666,27.03274154663086
256,8,8,0.1,3.29487681388855,3.2633018493652344,26.974096298217773,26.135690689086914
256,8,8,0.1,3.281947612762451,3.2148959636688232,26.6275691986084,24.90070915222168
256,8,8,0.1,3.2293689250946045,3.173323154449463,25.263696670532227,23.88672637939453
256,8,8,0.1,3.18393611907959,3.1310503482818604,24.141592025756836,22.89802360534668
256,8,8,0.1,3.122789144515991,3.084693670272827,22.709636688232422,21.860774993896484
256,8,8,0.1,3.073496103286743,3.064676284790039,21.617353439331055,21.427534103393555
256,8,8,0.1,3.0430896282196045,2.982889175415039,20.96993637084961,19.744775772094727
256,8,8,0.1,3.01363468170166,2.966804265975952,20.36126708984375,19.429723739624023
256,8,8,0.1,2.9919416904449463,2.925340414047241,19.924331665039062,18.64057159423828
256,8,8,0.1,2.915579080581665,2.939300298690796,18.459503173828125,18.90260124206543
256,8,8,0.1,2.902390718460083,2.906256914138794,18.217647552490234,18.288219451904297
256,8,8,0.1,2.9210050106048584,2.8842339515686035,18.559940338134766,17.88985824584961
256,8,8,0.1,2.910360097885132,2.8758254051208496,18.363414764404297,17.74006462097168
256,8,8,0.1,2.8381893634796143,2.823057174682617,17.08481216430664,16.828218460083008
256,8,8,0.1,2.8433680534362793,2.7710299491882324,17.17350959777832,15.975078582763672
256,8,8,0.1,2.7930562496185303,2.803281307220459,16.33085060119629,16.498695373535156
256,8,8,0.1,2.806649923324585,2.764610767364502,16.554370880126953,15.872856140136719
256,8,8,0.1,2.7593119144439697,2.7340478897094727,15.788978576660156,15.395079612731934
256,8,8,0.1,2.7498300075531006,2.7359845638275146,15.639976501464844,15.424920082092285
256,8,8,0.1,2.722341775894165,2.737563371658325,15.215912818908691,15.449299812316895
256,8,8,0.1,2.717538356781006,2.7004165649414062,15.14299201965332,14.885931968688965
256,8,8,0.1,2.6908700466156006,2.6965253353118896,14.744499206542969,14.828115463256836
256,8,8,0.1,2.675607204437256,2.6921274662017822,14.521164894104004,14.763050079345703
256,8,8,0.1,2.7133429050445557,2.6688647270202637,15.079601287841797,14.423585891723633
256,8,8,0.1,2.70500111579895,2.706691026687622,14.954329490661621,14.979622840881348
256,8,8,0.1,2.671426296234131,2.689303159713745,14.460579872131348,14.721417427062988
256,8,8,0.1,2.6607208251953125,2.6770737171173096,14.306602478027344,14.542479515075684
256,8,8,0.1,2.6671996116638184,2.6579043865203857,14.399591445922852,14.266365051269531
256,8,8,0.1,2.6614983081817627,2.655543327331543,14.317728996276855,14.232717514038086
256,8,8,0.1,2.6419034004211426,2.6257967948913574,14.039898872375488,13.81557846069336
256,8,8,0.1,2.6466176509857178,2.643124580383301,14.106245040893555,14.057060241699219
256,8,8,0.1,2.6471431255340576,2.6471288204193115,14.113663673400879,14.113458633422852
256,8,8,0.1,2.673917531967163,2.6558845043182373,14.496664047241211,14.237574577331543
256,8,8,0.1,2.6529741287231445,2.611121892929077,14.19619369506836,13.614313125610352
256,8,8,0.1,2.641630172729492,2.6378989219665527,14.036067008972168,13.98379135131836
256,8,8,0.1,2.661424160003662,2.6332972049713135,14.316658020019531,13.91959285736084
256,8,8,0.1,2.6410675048828125,2.635408401489258,14.028170585632324,13.94900894165039
256,8,8,0.1,2.621678113937378,2.6119728088378906,13.758796691894531,13.625911712646484
256,8,8,0.1,2.6227810382843018,2.609414577484131,13.77397632598877,13.591085433959961
256,8,8,0.1,2.6226792335510254,2.6185550689697266,13.772581100463867,13.7158842086792
256,8,8,0.1,2.6196906566619873,2.6088626384735107,13.731478691101074,13.583596229553223
256,8,8,0.1,2.5992305278778076,2.6359167098999023,13.453385353088379,13.956100463867188
256,8,8,0.1,2.595440626144409,2.6147615909576416,13.402488708496094,13.663958549499512
256,8,8,0.1,2.6007604598999023,2.615165948867798,13.473979949951172,13.669482231140137
256,8,8,0.1,2.5921199321746826,2.5770747661590576,13.358059883117676,13.15859317779541
256,8,8,0.1,2.5961740016937256,2.6176846027374268,13.412317276000977,13.703953742980957
256,8,8,0.1,2.613828659057617,2.5990681648254395,13.651219367980957,13.451194763183594
256,8,8,0.1,2.6204702854156494,2.5925045013427734,13.742185592651367,13.363201141357422
256,8,8,0.1,2.6271913051605225,2.596087694168091,13.834855079650879,13.41117000579834
256,8,8,0.1,2.6105527877807617,2.602260112762451,13.60657024383545,13.4942045211792
256,8,8,0.1,2.5578856468200684,2.5881693363189697,12.90849781036377,13.305388450622559
256,8,8,0.1,2.591404914855957,2.5638530254364014,13.348512649536133,12.985758781433105
256,8,8,0.1,2.592010498046875,2.596892833709717,13.356597900390625,13.421968460083008
256,8,8,0.1,2.6062822341918945,2.5840096473693848,13.548590660095215,13.250166893005371
256,8,8,0.1,2.566985607147217,2.587845802307129,13.026494979858398,13.301087379455566
256,8,8,0.1,2.5931780338287354,2.582671642303467,13.372204780578613,13.232450485229492
256,8,8,0.1,2.573857069015503,2.5848910808563232,13.116320610046387,13.261848449707031
256,8,8,0.1,2.601517915725708,2.5917208194732666,13.484193801879883,13.352733612060547
256,8,8,0.1,2.600029230117798,2.5954604148864746,13.46413516998291,13.402750015258789
256,8,8,0.1,2.6086373329162598,2.5639357566833496,13.580533027648926,12.986824035644531
256,8,8,0.1,2.5762360095977783,2.6145498752593994,13.147557258605957,13.661066055297852
256,8,8,0.1,2.5717785358428955,2.5931124687194824,13.089079856872559,13.371318817138672
256,8,8,0.1,2.607318878173828,2.575096368789673,13.562639236450195,13.132585525512695
256,8,8,0.1,2.5750551223754883,2.5807268619537354,13.132040977478027,13.206731796264648
256,8,8,0.1,2.56559681892395,2.600268840789795,13.008423805236816,13.467351913452148
256,8,8,0.1,2.574451446533203,2.5597519874572754,13.124109268188477,12.932612419128418
256,8,8,0.1,2.5810539722442627,2.567823886871338,13.211054801940918,13.037422180175781
256,8,8,0.1,2.6167640686035156,2.576875686645508,13.691353797912598,13.155970573425293
256,8,8,0.1,2.5670132637023926,2.5698537826538086,13.02685546875,13.06391716003418
256,8,8,0.1,2.558434009552002,2.5728697776794434,12.915569305419922,13.103368759155273
256,8,8,0.1,2.585613965988159,2.566554069519043,13.271441459655762,13.020878791809082
256,8,8,0.1,2.5895862579345703,2.5666890144348145,13.324257850646973,13.022629737854004
256,8,8,0.1,2.5709354877471924,2.5934934616088867,13.078055381774902,13.376422882080078
256,8,8,0.1,2.5541722774505615,2.5767807960510254,12.860651016235352,13.154725074768066
256,8,8,0.1,2.593412399291992,2.552894353866577,13.375329971313477,12.844225883483887
256,8,8,0.1,2.5662403106689453,2.549849271774292,13.016799926757812,12.805177688598633
256,8,8,0.1,2.5331172943115234,2.5864195823669434,12.592703819274902,13.282137870788574
256,8,8,0.1,2.5615487098693848,2.5667173862457275,12.955867767333984,13.023004531860352
