n_embd,n_head,n_layer,dropout,final_train_loss,final_val_loss,final_train_perplexity,final_val_perplexity
128,4,8,0.5,4.633867263793945,4.013228893280029,102.9112319946289,55.32524871826172
128,4,8,0.5,4.021921634674072,3.7818329334259033,55.80824661254883,43.89643859863281
128,4,8,0.5,3.792736530303955,3.6658198833465576,44.3776741027832,39.08818054199219
128,4,8,0.5,3.669853687286377,3.5696046352386475,39.24616241455078,35.5025520324707
128,4,8,0.5,3.5865767002105713,3.5155205726623535,36.1102409362793,33.6334342956543
128,4,8,0.5,3.5311551094055176,3.472381830215454,34.16340637207031,32.21338653564453
128,4,8,0.5,3.474154233932495,3.4403042793273926,32.27054214477539,31.196449279785156
128,4,8,0.5,3.4416534900665283,3.4024600982666016,31.238567352294922,30.037904739379883
128,4,8,0.5,3.3990912437438965,3.3595879077911377,29.936861038208008,28.77732276916504
128,4,8,0.5,3.386669635772705,3.3524060249328613,29.567325592041016,28.571382522583008
128,4,8,0.5,3.347745895385742,3.3195183277130127,28.43855857849121,27.647037506103516
128,4,8,0.5,3.31477427482605,3.2990002632141113,27.51618194580078,27.085533142089844
128,4,8,0.5,3.3121256828308105,3.267101764678955,27.443401336669922,26.235206604003906
128,4,8,0.5,3.2480762004852295,3.24166202545166,25.740766525268555,25.576194763183594
128,4,8,0.5,3.2473955154418945,3.206679582595825,25.723257064819336,24.696941375732422
128,4,8,0.5,3.2256383895874023,3.1880221366882324,25.16963768005371,24.240434646606445
128,4,8,0.5,3.213371753692627,3.130178451538086,24.86277198791504,22.878061294555664
128,4,8,0.5,3.18094801902771,3.1429529190063477,24.069549560546875,23.172197341918945
128,4,8,0.5,3.126194477081299,3.10634446144104,22.787097930908203,22.339248657226562
128,4,8,0.5,3.10380482673645,3.0371711254119873,22.28255844116211,20.84617805480957
128,4,8,0.5,3.1415631771087646,3.056387424468994,23.14002227783203,21.250642776489258
128,4,8,0.5,3.0806031227111816,2.99428653717041,21.77153968811035,19.971107482910156
128,4,8,0.5,3.018307685852051,3.0152225494384766,20.456647872924805,20.393625259399414
128,4,8,0.5,3.0071370601654053,2.9787204265594482,20.229412078857422,19.66264533996582
128,4,8,0.5,2.981252431869507,2.9845008850097656,19.71249008178711,19.77662467956543
128,4,8,0.5,2.970791816711426,2.9443726539611816,19.507360458374023,18.998741149902344
128,4,8,0.5,2.959290027618408,2.9492788314819336,19.28427505493164,19.092166900634766
128,4,8,0.5,2.9378888607025146,2.8927719593048096,18.87594985961914,18.04326820373535
128,4,8,0.5,2.9445712566375732,2.913311004638672,19.002517700195312,18.417675018310547
128,4,8,0.5,2.9087629318237305,2.855295181274414,18.3341007232666,17.379562377929688
128,4,8,0.5,2.8889808654785156,2.8687081336975098,17.9749813079834,17.614248275756836
128,4,8,0.5,2.862380027770996,2.8607263565063477,17.503135681152344,17.474218368530273
128,4,8,0.5,2.853022813796997,2.830841302871704,17.34012794494629,16.9597225189209
128,4,8,0.5,2.8639659881591797,2.8334360122680664,17.530920028686523,17.00379180908203
128,4,8,0.5,2.81707763671875,2.8042330741882324,16.727893829345703,16.514406204223633
128,4,8,0.5,2.8169448375701904,2.802065134048462,16.72567367553711,16.478633880615234
128,4,8,0.5,2.7767140865325928,2.7678720951080322,16.066144943237305,15.924707412719727
128,4,8,0.5,2.8128132820129395,2.79286527633667,16.656721115112305,16.327733993530273
128,4,8,0.5,2.7916958332061768,2.756511688232422,16.30864906311035,15.744819641113281
128,4,8,0.5,2.7627065181732178,2.7686033248901367,15.842662811279297,15.936367988586426
128,4,8,0.5,2.7704789638519287,2.7928032875061035,15.966276168823242,16.326725006103516
128,4,8,0.5,2.764544725418091,2.743255376815796,15.871819496154785,15.537487030029297
128,4,8,0.5,2.755342960357666,2.7618603706359863,15.726433753967285,15.829263687133789
128,4,8,0.5,2.730349063873291,2.7656872272491455,15.338240623474121,15.889952659606934
128,4,8,0.5,2.759261131286621,2.724092483520508,15.78817367553711,15.242571830749512
128,4,8,0.5,2.747812271118164,2.735718250274658,15.608443260192871,15.420816421508789
128,4,8,0.5,2.6990818977355957,2.7100744247436523,14.866076469421387,15.030394554138184
128,4,8,0.5,2.7328197956085205,2.6791725158691406,15.376179695129395,14.573040962219238
128,4,8,0.5,2.721654176712036,2.7149457931518555,15.205451011657715,15.103798866271973
128,4,8,0.5,2.726550340652466,2.7211833000183105,15.280089378356934,15.198291778564453
128,4,8,0.5,2.726823091506958,2.7158291339874268,15.284250259399414,15.117136001586914
128,4,8,0.5,2.6935718059539795,2.7247326374053955,14.784392356872559,15.252331733703613
128,4,8,0.5,2.7034974098205566,2.6977481842041016,14.931867599487305,14.846260070800781
128,4,8,0.5,2.67720627784729,2.6818950176239014,14.54440689086914,14.612751007080078
128,4,8,0.5,2.7231407165527344,2.665748119354248,15.228081703186035,14.378705978393555
128,4,8,0.5,2.7149202823638916,2.673203229904175,15.103403091430664,14.48630142211914
128,4,8,0.5,2.6903743743896484,2.709435224533081,14.737192153930664,15.02078628540039
