n_embd,n_head,n_layer,dropout,final_train_loss,final_val_loss,final_train_perplexity,final_val_perplexity,iteracja
256,8,8,0.3,4.606197357177734,3.9836461544036874,100.10266876220705,53.71250915527344,1
256,8,8,0.3,3.9881577491760254,3.7409162521362314,53.95538330078125,42.13658142089844,2
256,8,8,0.3,3.744515419006348,3.5815415382385254,42.28850936889648,35.92888641357422,3
256,8,8,0.3,3.58296537399292,3.5026087760925293,35.98007583618164,33.20195770263672,4
256,8,8,0.3,3.514260768890381,3.438199281692505,33.59107208251953,31.13087272644043,5
256,8,8,0.3,3.4517321586608887,3.388151168823242,31.55499649047852,29.61116981506348,6
256,8,8,0.3,3.3924319744110107,3.3513023853302,29.738195419311523,28.539873123168945,7
256,8,8,0.3,3.3654417991638184,3.3358724117279053,28.9462833404541,28.102895736694336,8
256,8,8,0.3,3.3393032550811768,3.3099937438964844,28.199478149414062,27.384960174560547,9
256,8,8,0.3,3.325270414352417,3.2932727336883545,27.8065242767334,26.930850982666016,10
256,8,8,0.3,3.270962715148926,3.2444963455200195,26.3366756439209,25.648799896240234,11
256,8,8,0.3,3.268303394317627,3.218541145324707,26.26673698425293,24.99164581298828,12
256,8,8,0.3,3.233099937438965,3.200368881225586,25.358156204223636,24.54156875610352,13
256,8,8,0.3,3.1859500408172607,3.1584362983703613,24.19027709960937,23.533767700195312,14
256,8,8,0.3,3.182891607284546,3.1470935344696045,24.116382598876957,23.26833724975586,15
256,8,8,0.3,3.1157052516937256,3.1153817176818848,22.54932403564453,22.542022705078125,16
256,8,8,0.3,3.101706027984619,3.0875918865203857,22.23585319519043,21.924213409423828,17
256,8,8,0.3,3.0977118015289307,3.035778045654297,22.147216796875,20.81716728210449,18
256,8,8,0.3,3.059483289718628,3.0453505516052246,21.316545486450195,21.01739883422852,19
256,8,8,0.3,3.049724102020264,3.0007991790771484,21.109519958496094,20.10159492492676,20
256,8,8,0.3,3.034266233444214,2.9823520183563232,20.78571510314941,19.73417854309082,21
256,8,8,0.3,2.988789319992065,2.999148368835449,19.861618041992188,20.068439483642575,22
256,8,8,0.3,2.961243152618408,2.962191581726074,19.32198143005371,19.340320587158203,23
256,8,8,0.3,2.945742607116699,2.9229578971862797,19.0247859954834,18.596216201782227,24
256,8,8,0.3,2.937866687774658,2.9176909923553467,18.87553977966309,18.4985294342041,25
256,8,8,0.3,2.89725112915039,2.9066779613494877,18.124250411987305,18.295917510986328,26
256,8,8,0.3,2.926955223083496,2.909273624420166,18.670690536499023,18.343469619750977,27
256,8,8,0.3,2.885180711746216,2.885772705078125,17.90679931640625,17.91740608215332,28
256,8,8,0.3,2.8583431243896484,2.844251871109009,17.432619094848633,17.188697814941406,29
256,8,8,0.3,2.852755069732666,2.8587746620178223,17.335468292236328,17.440134048461914,30
256,8,8,0.3,2.871100902557373,2.8251984119415283,17.656450271606445,16.864286422729492,31
256,8,8,0.3,2.826824426651001,2.793917179107666,16.891738891601562,16.344921112060547,32
256,8,8,0.3,2.8310115337371826,2.808577299118042,16.96260643005371,16.586299896240234,33
256,8,8,0.3,2.7995169162750244,2.7951459884643555,16.43670082092285,16.36501693725586,34
256,8,8,0.3,2.763614654541016,2.7831711769104004,15.857065200805664,16.17021942138672,35
256,8,8,0.3,2.7779462337493896,2.7606353759765625,16.085954666137695,15.809885025024414,36
256,8,8,0.3,2.805438041687012,2.760347366333008,16.534317016601562,15.805325508117676,37
256,8,8,0.3,2.774547815322876,2.75562071800232,16.031375885009766,15.730809211730955,38
256,8,8,0.3,2.7526659965515137,2.750384330749512,15.684383392333984,15.648645401000977,39
256,8,8,0.3,2.741978883743286,2.724369525909424,15.517658233642578,15.24680519104004,40
256,8,8,0.3,2.7336254119873047,2.7310173511505127,15.388568878173828,15.348498344421388,41
256,8,8,0.3,2.736318826675415,2.7216439247131348,15.430087089538574,15.20529079437256,42
256,8,8,0.3,2.741077423095703,2.710190773010254,15.503686904907228,15.032142639160156,43
256,8,8,0.3,2.7437007427215576,2.6947286128997803,15.544407844543455,14.801505088806152,44
256,8,8,0.3,2.711634635925293,2.7279179096221924,15.05385971069336,15.300989151000977,45
256,8,8,0.3,2.702138900756836,2.7111525535583496,14.911596298217772,15.046600341796877,46
256,8,8,0.3,2.6805412769317627,2.689882040023804,14.59299087524414,14.729942321777344,47
256,8,8,0.3,2.6780006885528564,2.67858362197876,14.555962562561035,14.56445026397705,48
256,8,8,0.3,2.706416130065918,2.6842758655548096,14.975509643554688,14.647594451904297,49
256,8,8,0.3,2.697458267211914,2.7303898334503174,14.841959953308104,15.338869094848633,50
256,8,8,0.3,2.693161964416504,2.68408727645874,14.77832317352295,14.644822120666504,51
256,8,8,0.3,2.677426815032959,2.674619197845459,14.547611236572266,14.506824493408203,52
256,8,8,0.3,2.6752185821533203,2.653090000152588,14.51551914215088,14.197842597961426,53
256,8,8,0.3,2.672910690307617,2.663182497024536,14.482053756713867,14.341862678527832,54
256,8,8,0.3,2.694014549255371,2.6586170196533203,14.790935516357422,14.276528358459473,55
256,8,8,0.3,2.6690824031829834,2.662073373794556,14.426715850830078,14.325958251953123,56
256,8,8,0.3,2.6541337966918945,2.665080308914185,14.212669372558594,14.369107246398926,57
256,8,8,0.3,2.664508581161499,2.661162137985229,14.360894203186035,14.312917709350586,58
256,8,8,0.3,2.660986423492432,2.6322813034057617,14.310399055480955,13.90545654296875,59
256,8,8,0.3,2.640011072158813,2.643235445022583,14.013355255126951,14.058612823486328,60
256,8,8,0.3,2.6607322692871094,2.6377570629119877,14.306757926940918,13.981812477111816,61
256,8,8,0.3,2.6512134075164795,2.630096197128296,14.17122745513916,13.875107765197754,62
256,8,8,0.3,2.654611110687256,2.6243820190429688,14.219462394714355,13.796042442321776,63
256,8,8,0.3,2.646449565887451,2.6440701484680176,14.103874206542969,14.070356369018556,64
256,8,8,0.3,2.65108585357666,2.6100871562957764,14.169413566589355,13.600236892700195,65
256,8,8,0.3,2.637277126312256,2.6422367095947266,13.975099563598633,14.044575691223145,66
256,8,8,0.3,2.6463308334350586,2.637703418731689,14.10219955444336,13.98105812072754,67
256,8,8,0.3,2.6408586502075195,2.6280529499053955,14.025245666503906,13.846784591674805,68
256,8,8,0.3,2.640496015548706,2.64979887008667,14.020166397094728,14.151199340820312,69
256,8,8,0.3,2.6353790760040283,2.64326548576355,13.948603630065918,14.059035301208496,70
256,8,8,0.3,2.6391043663024902,2.651773452758789,14.000658988952637,14.179162979125977,71
256,8,8,0.3,2.6469521522521973,2.6112844944000244,14.110958099365234,13.61652374267578,72
256,8,8,0.3,2.6398701667785645,2.6401169300079346,14.011388778686523,14.01483917236328,73
256,8,8,0.3,2.6211822032928467,2.645528554916382,13.751967430114746,14.09089469909668,74
256,8,8,0.3,2.6367244720458984,2.598896741867065,13.967382431030272,13.448895454406738,75
256,8,8,0.3,2.630943536758423,2.617711067199707,13.886863708496094,13.704316139221191,76
256,8,8,0.3,2.609184503555298,2.6255054473876958,13.587963104248049,13.811553955078123,77
256,8,8,0.3,2.630173444747925,2.629634141921997,13.876176834106444,13.868698120117188,78
256,8,8,0.3,2.6199774742126465,2.633603572845459,13.735413551330566,13.92385482788086,79
