n_embd,n_head,n_layer,dropout,final_train_loss,final_val_loss,final_train_perplexity,final_val_perplexity,iteracja
256,8,8,0.3,2.472411155700684,2.5027084350585938,11.850987434387209,12.215534210205078,110
256,8,8,0.3,2.502208948135376,2.518561363220215,12.209428787231444,12.410723686218262,111
256,8,8,0.3,2.504364490509033,2.511141300201416,12.235777854919434,12.318982124328612,112
256,8,8,0.3,2.512831449508667,2.5121378898620605,12.339818000793455,12.33126449584961,113
256,8,8,0.3,2.499234199523926,2.5105466842651367,12.173162460327148,12.311665534973145,114
256,8,8,0.3,2.4932305812835693,2.4958317279815674,12.100297927856444,12.131816864013672,115
256,8,8,0.3,2.5196990966796875,2.512199640274048,12.424857139587402,12.332022666931152,116
256,8,8,0.3,2.51528263092041,2.545961141586304,12.37010383605957,12.755478858947754,117
256,8,8,0.3,2.481126070022583,2.512081384658813,11.95472240447998,12.330564498901367,118
256,8,8,0.3,2.4956374168396,2.539155960083008,12.129462242126465,12.668973922729492,119
256,8,8,0.3,2.5045526027679443,2.512742757797241,12.238085746765137,12.33872890472412,120
256,8,8,0.3,2.489102840423584,2.519395351409912,12.050454139709473,12.421080589294434,121
256,8,8,0.3,2.4763431549072266,2.504218101501465,11.897677421569824,12.23399257659912,122
256,8,8,0.3,2.506375789642334,2.501246690750122,12.260416030883787,12.197690963745115,123
256,8,8,0.3,2.484883546829224,2.485408306121826,11.999725341796877,12.006021499633787,124
256,8,8,0.3,2.4994373321533203,2.5052709579467773,12.175641059875488,12.246865272521973,125
256,8,8,0.3,2.489621162414551,2.4919917583465576,12.056708335876465,12.085320472717283,126
256,8,8,0.3,2.497924327850342,2.5219223499298096,12.157231330871582,12.452509880065918,127
256,8,8,0.3,2.512693405151367,2.520804643630981,12.338117599487305,12.4385986328125,128
256,8,8,0.3,2.491662740707397,2.50271987915039,12.081350326538086,12.215673446655272,129
256,8,8,0.3,2.486985921859741,2.4978392124176025,12.024980545043944,12.156201362609863,130
256,8,8,0.3,2.4811103343963623,2.499528169631958,11.954530715942385,12.176750183105469,131
256,8,8,0.3,2.487243413925171,2.499086618423462,12.028077125549316,12.171372413635254,132
256,8,8,0.3,2.4679243564605717,2.483245611190796,11.79793643951416,11.98008155822754,133
256,8,8,0.3,2.519430637359619,2.488423585891724,12.421528816223145,12.042275428771973,134
256,8,8,0.3,2.482564210891724,2.4878721237182617,11.971920013427734,12.035638809204102,135
256,8,8,0.3,2.4916491508483887,2.51558518409729,12.081183433532717,12.37385082244873,136
256,8,8,0.3,2.4946882724761963,2.509566068649292,12.117958068847656,12.29959774017334,137
256,8,8,0.3,2.4959487915039062,2.486823558807373,12.13323974609375,12.023025512695312,138
256,8,8,0.3,2.476475715637207,2.510118246078491,11.899253845214844,12.306388854980469,139
256,8,8,0.3,2.488680362701416,2.492250680923462,12.045370101928713,12.08845043182373,140
256,8,8,0.3,2.487432718276977,2.520233392715454,12.030354499816896,12.43149471282959,141
256,8,8,0.3,2.491837501525879,2.520082473754883,12.083459854125977,12.429621696472168,142
256,8,8,0.3,2.462606906890869,2.4950742721557617,11.73536491394043,12.122639656066896,143
256,8,8,0.3,2.484959125518799,2.5119388103485107,12.000629425048828,12.328810691833496,144
256,8,8,0.3,2.473665714263916,2.4827709197998047,11.865870475769045,11.974398612976074,145
256,8,8,0.3,2.485463857650757,2.4819605350494385,12.006686210632324,11.964695930480955,146
256,8,8,0.3,2.473789691925049,2.5049870014190674,11.867338180541992,12.24339771270752,147
256,8,8,0.3,2.48130202293396,2.4666647911071777,11.95681381225586,11.783082008361816,148
256,8,8,0.3,2.462940216064453,2.5022292137146,11.739274978637695,12.209678649902344,149
256,8,8,0.3,2.478429317474365,2.462009906768799,11.922523498535156,11.728355407714844,150
256,8,8,0.3,2.4441170692443848,2.4853739738464355,11.520374298095703,12.005614280700684,151
256,8,8,0.3,2.480709314346313,2.504223108291626,11.949734687805176,12.234051704406738,152
256,8,8,0.3,2.4908852577209477,2.5142898559570312,12.071961402893066,12.35783576965332,153
256,8,8,0.3,2.440768241882324,2.477449893951416,11.48185920715332,11.910852432250977,154
256,8,8,0.3,2.480175018310547,2.496943950653076,11.943354606628418,12.145326614379885,155
256,8,8,0.3,2.4980151653289795,2.490229845046997,12.158344268798828,12.064043045043944,156
256,8,8,0.3,2.508483648300171,2.509168863296509,12.28628635406494,12.294710159301758,157
256,8,8,0.3,2.4874427318573,2.47797966003418,12.030468940734863,11.917163848876951,158
256,8,8,0.3,2.478851795196533,2.499387264251709,11.92756462097168,12.175031661987305,159
256,8,8,0.3,2.478527069091797,2.4706003665924072,11.923688888549805,11.829545974731444,160
