n_embd,n_head,n_layer,dropout,final_train_loss,final_val_loss,final_train_perplexity,final_val_perplexity
256,16,8,0.1,4.603801250457764,3.8880467414855957,99.86315155029297,48.81544494628906
256,16,8,0.1,3.8790037631988525,3.744232177734375,48.37598419189453,42.276546478271484
256,16,8,0.1,3.7317440509796143,3.638057231903076,41.751861572265625,38.01789474487305
256,16,8,0.1,3.6127867698669434,3.511460304260254,37.06918716430664,33.49713134765625
256,16,8,0.1,3.4983112812042236,3.4070281982421875,33.05958938598633,30.17542839050293
256,16,8,0.1,3.387556791305542,3.323077440261841,29.593582153320312,27.7456111907959
256,16,8,0.1,3.318852663040161,3.2798309326171875,27.628633499145508,26.571279525756836
256,16,8,0.1,3.280761241912842,3.2879092693328857,26.595998764038086,26.786808013916016
256,16,8,0.1,3.278808832168579,3.2644901275634766,26.54412841796875,26.166776657104492
256,16,8,0.1,3.264799118041992,3.2200324535369873,26.17485237121582,25.028926849365234
256,16,8,0.1,3.218292713165283,3.1756296157836914,24.98542022705078,23.94189453125
256,16,8,0.1,3.1673789024353027,3.1308159828186035,23.74516487121582,22.892663955688477
256,16,8,0.1,3.110610246658325,3.0674562454223633,22.434736251831055,21.487165451049805
256,16,8,0.1,3.101393222808838,3.0479085445404053,22.22888946533203,21.07122802734375
256,16,8,0.1,3.045780658721924,3.0311875343322754,21.026445388793945,20.721820831298828
256,16,8,0.1,3.0173873901367188,2.9531033039093018,20.43783187866211,19.165332794189453
256,16,8,0.1,2.984619617462158,2.9390833377838135,19.778972625732422,18.89851951599121
256,16,8,0.1,2.9600636959075928,2.9493467807769775,19.2992000579834,19.093490600585938
256,16,8,0.1,2.919325113296509,2.9028897285461426,18.52876853942871,18.226743698120117
256,16,8,0.1,2.9033236503601074,2.8836045265197754,18.234649658203125,17.87860870361328
256,16,8,0.1,2.89644455909729,2.84336519241333,18.109647750854492,17.173452377319336
256,16,8,0.1,2.8603951930999756,2.8386900424957275,17.468433380126953,17.09336280822754
256,16,8,0.1,2.8498549461364746,2.791863441467285,17.2852840423584,16.311382293701172
256,16,8,0.1,2.817561626434326,2.811311721801758,16.735992431640625,16.6317195892334
256,16,8,0.1,2.8307955265045166,2.753359794616699,16.958951950073242,15.695282936096191
256,16,8,0.1,2.7463574409484863,2.7340493202209473,15.585753440856934,15.395100593566895
256,16,8,0.1,2.7502944469451904,2.738163471221924,15.647242546081543,15.458572387695312
256,16,8,0.1,2.76349139213562,2.7489206790924072,15.855106353759766,15.625761032104492
256,16,8,0.1,2.713414430618286,2.7345995903015137,15.080677032470703,15.403571128845215
256,16,8,0.1,2.7246646881103516,2.7224631309509277,15.251306533813477,15.21776008605957
256,16,8,0.1,2.7375237941741943,2.692653179168701,15.448683738708496,14.770820617675781
256,16,8,0.1,2.706717014312744,2.6849260330200195,14.980008125305176,14.657116889953613
256,16,8,0.1,2.695786714553833,2.7014825344085693,14.817174911499023,14.90180778503418
256,16,8,0.1,2.693758964538574,2.6941070556640625,14.787156105041504,14.792304992675781
256,16,8,0.1,2.684295892715454,2.661717414855957,14.647880554199219,14.320863723754883
256,16,8,0.1,2.6702091693878174,2.6584510803222656,14.442987442016602,14.274163246154785
256,16,8,0.1,2.6559386253356934,2.6971940994262695,14.2383451461792,14.83803939819336
256,16,8,0.1,2.6847379207611084,2.675945997238159,14.654363632202148,14.526082038879395
256,16,8,0.1,2.65836238861084,2.644895076751709,14.272893905639648,14.0819673538208
256,16,8,0.1,2.641875743865967,2.6355605125427246,14.039506912231445,13.951133728027344
256,16,8,0.1,2.614116668701172,2.6279995441436768,13.655149459838867,13.846040725708008
256,16,8,0.1,2.648571729660034,2.6240103244781494,14.133833885192871,13.790923118591309
256,16,8,0.1,2.654873847961426,2.6328413486480713,14.223191261291504,13.913240432739258
256,16,8,0.1,2.6277191638946533,2.629862070083618,13.842162132263184,13.87185001373291
256,16,8,0.1,2.6376655101776123,2.6225693225860596,13.980522155761719,13.771062850952148
256,16,8,0.1,2.6032280921936035,2.620034694671631,13.507264137268066,13.736200332641602
256,16,8,0.1,2.646493434906006,2.6456570625305176,14.104496955871582,14.092704772949219
256,16,8,0.1,2.6117515563964844,2.622105360031128,13.622891426086426,13.764673233032227
256,16,8,0.1,2.639564037322998,2.63836407661438,14.007096290588379,13.99029541015625
256,16,8,0.1,2.635723352432251,2.617058277130127,13.953398704528809,13.6953763961792
256,16,8,0.1,2.6330606937408447,2.601497173309326,13.916295051574707,13.48391056060791
256,16,8,0.1,2.610762119293213,2.6225085258483887,13.609421730041504,13.770223617553711
256,16,8,0.1,2.6055538654327393,2.5761070251464844,13.538728713989258,13.145861625671387
256,16,8,0.1,2.6132497787475586,2.6401970386505127,13.643319129943848,14.015969276428223
256,16,8,0.1,2.6067137718200684,2.613654136657715,13.554429054260254,13.648834228515625
256,16,8,0.1,2.6338558197021484,2.592272996902466,13.927371978759766,13.360100746154785
256,16,8,0.1,2.620422124862671,2.6028430461883545,13.741517066955566,13.502073287963867
256,16,8,0.1,2.610487461090088,2.5718936920166016,13.605688095092773,13.090590476989746
256,16,8,0.1,2.60467791557312,2.603917360305786,13.526864051818848,13.516580581665039
256,16,8,0.1,2.6172432899475098,2.5789074897766113,13.69791030883789,13.182727813720703
256,16,8,0.1,2.5849034786224365,2.6093618869781494,13.262016296386719,13.590376853942871
256,16,8,0.1,2.608332395553589,2.600111722946167,13.576395034790039,13.465239524841309
256,16,8,0.1,2.608764410018921,2.5874369144439697,13.58226203918457,13.295650482177734
256,16,8,0.1,2.6004133224487305,2.606208324432373,13.469310760498047,13.547585487365723
256,16,8,0.1,2.5963382720947266,2.602120876312256,13.414530754089355,13.492317199707031
256,16,8,0.1,2.591181516647339,2.577813148498535,13.34553337097168,13.168306350708008
256,16,8,0.1,2.591881036758423,2.5944015979766846,13.354866027832031,13.388583183288574
256,16,8,0.1,2.5861668586730957,2.580080509185791,13.278768539428711,13.198197364807129
256,16,8,0.1,2.572714328765869,2.5839152336120605,13.101337432861328,13.248909950256348
256,16,8,0.1,2.5725274085998535,2.574680805206299,13.098895072937012,13.127123832702637
256,16,8,0.1,2.574165105819702,2.5696167945861816,13.12035846710205,13.060821533203125
256,16,8,0.1,2.572038173675537,2.5773067474365234,13.09248161315918,13.161646842956543
256,16,8,0.1,2.5923991203308105,2.5767953395843506,13.361795425415039,13.154911041259766
256,16,8,0.1,2.5718495845794678,2.5799787044525146,13.09001636505127,13.196853637695312
256,16,8,0.1,2.572181463241577,2.580348253250122,13.094355583190918,13.201735496520996
256,16,8,0.1,2.557922840118408,2.5514941215515137,12.908975601196289,12.826251029968262
256,16,8,0.1,2.5650110244750977,2.5852534770965576,13.000798225402832,13.26664924621582
256,16,8,0.1,2.588294506072998,2.5908098220825195,13.307060241699219,13.340574264526367
256,16,8,0.1,2.568342685699463,2.576218366622925,13.044188499450684,13.147329330444336
256,16,8,0.1,2.5492441654205322,2.542340040206909,12.797425270080566,12.709379196166992
256,16,8,0.1,2.5642249584198,2.553138494491577,12.990583419799805,12.847352981567383
256,16,8,0.1,2.560621976852417,2.5766608715057373,12.943861961364746,13.153138160705566
256,16,8,0.1,2.561521530151367,2.5890307426452637,12.95551872253418,13.316858291625977
256,16,8,0.1,2.564539909362793,2.552157163619995,12.994678497314453,12.834757804870605
256,16,8,0.1,2.5738308429718018,2.5584969520568848,13.115970611572266,12.916389465332031
256,16,8,0.1,2.5799195766448975,2.546811819076538,13.196080207824707,12.766337394714355
