n_embd,n_head,n_layer,dropout,final_train_loss,final_val_loss,final_train_perplexity,final_val_perplexity
256,8,8,0.3,4.52398681640625,3.930384397506714,92.20246124267578,50.926509857177734
256,8,8,0.3,3.9368367195129395,3.678100824356079,51.25621795654297,39.57115936279297
256,8,8,0.3,3.6724274158477783,3.524791717529297,39.3473014831543,33.94670486450195
256,8,8,0.3,3.5394742488861084,3.449706792831421,34.448795318603516,31.49114990234375
256,8,8,0.3,3.4523069858551025,3.4154882431030273,31.573139190673828,30.43180274963379
256,8,8,0.3,3.4066686630249023,3.3576748371124268,30.164588928222656,28.72233009338379
256,8,8,0.3,3.3528552055358887,3.359907627105713,28.584226608276367,28.786518096923828
256,8,8,0.3,3.351050615310669,3.3210415840148926,28.53270149230957,27.689178466796875
256,8,8,0.3,3.328951120376587,3.286885976791382,27.909059524536133,26.7593994140625
256,8,8,0.3,3.2890360355377197,3.2850964069366455,26.817007064819336,26.711545944213867
256,8,8,0.3,3.2609636783599854,3.2560195922851562,26.074663162231445,25.946044921875
256,8,8,0.3,3.249582290649414,3.2352731227874756,25.779582977294922,25.413318634033203
256,8,8,0.3,3.1951940059661865,3.1919963359832764,24.4149112701416,24.336957931518555
256,8,8,0.3,3.190751791000366,3.148442506790161,24.30668830871582,23.29975700378418
256,8,8,0.3,3.1441524028778076,3.1444149017333984,23.199996948242188,23.20609474182129
256,8,8,0.3,3.1615231037139893,3.087698221206665,23.60651969909668,21.92656135559082
256,8,8,0.3,3.088202714920044,3.053463935852051,21.93760871887207,21.188623428344727
256,8,8,0.3,3.0692410469055176,3.035717010498047,21.52556037902832,20.815898895263672
256,8,8,0.3,3.041192054748535,3.021613121032715,20.930173873901367,20.524364471435547
256,8,8,0.3,3.0191843509674072,3.01350474357605,20.474580764770508,20.358631134033203
256,8,8,0.3,3.006394386291504,2.9677836894989014,20.214374542236328,19.448772430419922
256,8,8,0.3,2.9693708419799805,2.931741952896118,19.479660034179688,18.760284423828125
256,8,8,0.3,2.962332010269165,2.936218023300171,19.3430233001709,18.84444808959961
256,8,8,0.3,2.941850185394287,2.919628858566284,18.950876235961914,18.534412384033203
256,8,8,0.3,2.9154446125030518,2.9193530082702637,18.457008361816406,18.529300689697266
256,8,8,0.3,2.910064697265625,2.893523693084717,18.357986450195312,18.05682373046875
256,8,8,0.3,2.90383243560791,2.8964691162109375,18.243934631347656,18.110074996948242
256,8,8,0.3,2.873018503189087,2.855584144592285,17.690340042114258,17.38459014892578
256,8,8,0.3,2.8523409366607666,2.8334298133850098,17.32829475402832,17.003681182861328
256,8,8,0.3,2.8537778854370117,2.8364529609680176,17.353212356567383,17.055164337158203
256,8,8,0.3,2.8291969299316406,2.8568670749664307,16.93185806274414,17.40689468383789
256,8,8,0.3,2.83141827583313,2.7989187240600586,16.969507217407227,16.426876068115234
256,8,8,0.3,2.8139476776123047,2.8107686042785645,16.67561912536621,16.62269401550293
256,8,8,0.3,2.809354305267334,2.8019979000091553,16.599197387695312,16.477537155151367
256,8,8,0.3,2.8032546043395996,2.789052724838257,16.498254776000977,16.265607833862305
256,8,8,0.3,2.7824113368988037,2.7680561542510986,16.157947540283203,15.927643775939941
256,8,8,0.3,2.780775785446167,2.7839770317077637,16.131526947021484,16.18326187133789
