n_embd,n_head,n_layer,dropout,final_train_loss,final_val_loss,final_train_perplexity,final_val_perplexity
256,8,8,0.3,4.614304542541504,3.9833970069885254,100.91766357421875,53.69911575317383
256,8,8,0.3,3.9839980602264404,3.7682888507843018,53.73143768310547,43.30588912963867
256,8,8,0.3,3.7430026531219482,3.579213857650757,42.22461700439453,35.8453254699707
256,8,8,0.3,3.5908737182617188,3.5012574195861816,36.26572799682617,33.1571159362793
256,8,8,0.3,3.5224685668945312,3.461799144744873,33.867950439453125,31.874263763427734
256,8,8,0.3,3.4545910358428955,3.386148691177368,31.645343780517578,29.551904678344727
256,8,8,0.3,3.3942363262176514,3.362001419067383,29.791885375976562,28.846860885620117
256,8,8,0.3,3.3464159965515137,3.3277056217193604,28.400775909423828,27.87432098388672
256,8,8,0.3,3.316173553466797,3.3107540607452393,27.554712295532227,27.405776977539062
256,8,8,0.3,3.301589250564575,3.2653772830963135,27.155742645263672,26.189990997314453
256,8,8,0.3,3.289696216583252,3.2687716484069824,26.8347225189209,26.279052734375
256,8,8,0.3,3.2424561977386475,3.229419708251953,25.596508026123047,25.264997482299805
256,8,8,0.3,3.208983898162842,3.213639259338379,24.75393295288086,24.869417190551758
256,8,8,0.3,3.1955976486206055,3.1787681579589844,24.424755096435547,24.01715660095215
256,8,8,0.3,3.1969666481018066,3.15610408782959,24.458227157592773,23.478946685791016
256,8,8,0.3,3.14201283454895,3.1147255897521973,23.150428771972656,22.52724838256836
256,8,8,0.3,3.107448101043701,3.091794013977051,22.363889694213867,22.01654624938965
256,8,8,0.3,3.0989880561828613,3.0688419342041016,22.17548942565918,21.51696014404297
256,8,8,0.3,3.0516419410705566,3.010561943054199,21.150047302246094,20.29881477355957
256,8,8,0.3,3.0255026817321777,3.02024507522583,20.604360580444336,20.49630355834961
256,8,8,0.3,3.0090672969818115,3.0136055946350098,20.26850128173828,20.360679626464844
256,8,8,0.3,2.9998598098754883,2.992617607116699,20.082717895507812,19.937803268432617
256,8,8,0.3,2.9856486320495605,2.9491777420043945,19.799331665039062,19.090246200561523
256,8,8,0.3,2.9456427097320557,2.9358561038970947,19.022890090942383,18.83761978149414
256,8,8,0.3,2.9283199310302734,2.91367506980896,18.696191787719727,18.424388885498047
256,8,8,0.3,2.9217562675476074,2.9201602935791016,18.573881149291992,18.54425621032715
256,8,8,0.3,2.8946287631988525,2.898268699645996,18.076784133911133,18.14270782470703
